Sand 790 866 911 955 918 902 921 889 901 837 755 776 551 503 406
Pat 439 481 497 576 631 598 635 615 557 494 422 431 314 254 221
Rezi 1148 1179 1357 1497 1556 1519 1585 1573 1554 1429 1266 1306 1030 1112 1163
Hévíz 523 555 591 618 711 830 1091 1317 1598 3066 3652 2689 4242 4347 4823
Vindornyalak 265 277 361 345 337 329 318 317 315 235 173 185 130 99 88
Várvölgy 1681 1677 1847 1829 1998 2058 2236 2225 2081 2034 1721 1792 1159 1120 1071
Cserszegtomaj 1161 1221 1473 1540 1519 1633 1578 1594 1576 1481 1328 1371 1523 1901 2796
Zalaköveskút 0 0 0 0 0 0 0 156 134 115 106 113 49 29 23
Vindornyafok 280 305 325 397 408 387 388 362 351 296 264 275 145 139 124
Keszthely 5784 6365 7367 8571 9781 10652 11070 12429 12394 15127 17413 16770 22196 21540 20126
Gyenesdiás 948 1005 1163 1350 1272 1313 1330 1305 1415 1517 1477 1492 2129 2723 3472
Vonyarcvashegy 847 890 913 950 985 977 892 907 878 1015 1054 1050 1703 1868 2240
Karmacs 1084 1036 1124 1175 1153 1167 1310 1349 1275 1201 1054 1083 876 860 829
Balatongyörök 612 688 737 768 770 694 733 802 829 852 771 789 676 809 1113
Vállus 372 366 383 449 379 368 381 337 351 295 276 273 164 149 134
Zalavár 1245 1283 1352 1437 1506 1390 1480 1641 1634 1574 1392 1390 1126 949 925
Sármellék 1564 1813 2028 2164 2047 1925 2232 2342 2350 2811 2138 2193 1778 1864 1865
Zalaapáti 1145 1328 1475 1693 1797 1983 2196 2081 2203 2353 2065 2103 1832 1740 1645
Hernyék 228 253 276 365 407 367 422 422 432 384 299 308 160 116 109
Drégelypalánk 1426 1147 1357 1492 1625 1776 1984 1906 1992 2036 1946 2033 1712 1683 1545
Bernecebaráti 1328 1347 1479 1561 1718 1793 1852 1818 1945 1942 1660 1696 1096 954 939
Tésa 180 198 180 233 282 324 323 329 419 388 284 310 143 108 86
Hont 740 665 746 803 860 940 1025 976 1112 1118 1006 1071 682 597 477
Kemence 1172 1228 1198 1432 1601 1627 1827 1813 2037 2015 1785 1841 1285 1159 1041
Vámosmikola 1217 1332 1452 1700 1863 2043 2162 1974 1967 1992 1811 1821 1663 1692 1632
Ipolytölgyes 436 433 474 532 510 588 567 562 587 509 445 447 299 310 317
Pázmánd 1664 1606 1662 1726 1820 2097 2241 2240 2216 2236 2255 2289 2083 2001 2044
Seregélyes 3747 3422 3872 3934 4309 4275 4561 4266 4175 4682 4815 4833 4392 4517 4493
Sárkeresztes 1089 1233 1218 1211 1156 1064 1068 1070 904 981 985 995 1182 1533 1546
Fehérvárcsurgó 1738 1838 1830 1872 1848 1831 1755 1724 1737 2125 2359 2325 1829 1882 1970
Pákozd 1739 1752 1860 1933 2037 1837 1986 2148 1865 2180 2204 2204 2351 2673 3058
Úrhida 1073 1149 1215 1299 1348 1224 1243 1202 1244 1205 1150 1151 1153 1591 2379
Pátka 2156 2134 2107 2242 2136 2129 2248 2176 2028 2007 1933 1927 1609 1686 1668
Bakonykúti 557 526 527 396 369 372 346 313 369 342 256 261 124 119 123
Nádasdladány 1015 1277 1348 1348 1337 1557 1660 1648 1741 1874 1866 1872 1715 1859 1791
Magyaralmás 984 1092 1060 1068 979 1185 1193 1244 1255 1367 1386 1400 1457 1543 1566
Lovasberény 3790 3933 3600 3504 3484 3320 3140 3249 3102 3124 2973 2986 2601 2752 2680
Kincsesbánya 431 433 425 384 466 547 524 513 769 1133 1579 1523 1626 1574 1502
Csór 1723 1669 1637 1541 1523 1593 1424 1468 1435 1602 1635 1645 1438 1656 1759
Vereb 1061 1165 1119 889 818 906 917 1072 977 1075 958 990 787 768 796
Sárkeszi 670 721 653 591 571 572 575 555 565 555 592 598 488 543 603
Iszkaszentgyörgy 1257 1281 1214 1203 1146 1223 1202 1130 1468 1467 1518 1518 1417 1737 1959
Sukoró 915 893 950 932 965 932 890 923 907 901 867 874 684 832 1238
Moha 615 606 630 587 547 564 566 511 429 499 484 491 329 405 554
Székesfehérvár 23279 26559 28539 33196 37710 40352 41890 49103 42260 56978 74221 71191 107798 103070 96320
Zichyújfalu 355 324 367 373 350 498 528 498 468 885 992 982 929 973 939
Szabadbattyán 1749 1822 1980 2025 2069 2247 2365 2449 2534 3019 3251 3255 3930 4519 4532
Nadap 634 640 666 684 617 628 702 699 365 459 422 441 425 434 542
Balatonboglár 956 1217 1434 1498 2035 2390 2785 3570 3189 3822 4745 4717 6228 5886 5929
Balatonújlak 878 837 947 1005 1002 940 949 908 871 807 774 787 718 651 479
Somogyfajsz 770 734 861 866 915 947 983 958 962 869 702 715 491 517 567
Magyaratád 984 991 1033 1082 1156 1242 1227 1247 1428 1415 1343 1355 1105 1013 851
Somogyaszaló 1006 1116 1068 993 982 892 860 802 972 976 797 814 719 814 770
Somogysárd 1297 1317 1820 1784 2015 1950 2078 2106 2071 2043 1680 1711 1533 1383 1303
Bolhás 1009 1150 1210 1290 1072 1099 1115 1139 1165 1015 835 830 591 486 442
Nagyberény 1363 1449 1388 1476 1621 1724 1810 1869 1801 1866 1733 1780 1512 1463 1348
Somogybabod 492 482 561 487 580 544 639 678 819 803 688 719 622 540 506
Andocs 1597 1643 1847 1921 1929 1875 1963 1962 2107 2155 1819 1886 1274 1205 1110
Tapsony 1524 1684 1793 1943 1956 1956 1892 1780 1814 1580 1335 1366 1044 905 796
Táska 893 895 1069 1088 1095 964 1034 1006 937 957 803 811 574 515 436
Bálványos 1386 1426 1488 1388 1319 1273 1277 1309 1320 1180 977 974 679 560 588
Simonfa 649 679 707 731 705 621 658 643 623 529 486 490 404 394 359
Somogybükkösd 400 427 449 478 439 481 509 518 543 452 350 375 159 114 95
Mernye 1307 1477 1491 1422 1493 1492 1505 1506 1560 1539 1417 1454 1642 1584 1461
Visnye 546 693 712 721 1141 1198 1343 1268 1274 1110 729 755 254 230 264
Balatonföldvár 110 124 123 135 175 295 293 499 829 1061 1520 1432 2115 2113 2296
Berzence 2686 2980 3594 3665 3827 4093 4127 4185 4085 3651 3406 3427 2911 2838 2704
Rinyaszentkirály 1123 1122 1183 1213 1188 1305 1102 1193 1108 840 655 671 482 433 424
Kisberény 257 347 377 384 369 332 396 409 415 344 297 302 199 219 173
Beleg 558 652 725 669 694 693 801 816 885 931 829 837 617 661 666
Törökkoppány 1221 1372 1390 1383 1361 1314 1324 1263 1128 979 793 813 550 483 430
Kánya 964 1078 954 942 1015 1071 1055 938 886 784 676 682 523 486 443
Kaposkeresztúr 1098 1067 990 977 1107 1031 957 940 917 920 743 760 425 376 335
Som 1044 1075 1056 977 1000 963 949 927 950 953 940 934 660 709 692
Nágocs 1210 1254 1139 1091 1050 1103 1025 1142 1254 1139 1011 1064 712 732 652
Baté 614 652 632 673 663 632 693 668 704 839 782 789 819 843 859
Gige 791 817 794 818 746 719 734 714 684 604 518 528 323 362 381
Bolhó 1581 1715 1786 1819 1828 2002 2138 1991 1780 1569 1263 1322 865 853 819
Csokonyavisonta 2717 2812 2863 3040 3026 2977 2997 3069 2918 2848 2713 2770 1834 1771 1618
Zselickisfalud 869 854 802 844 773 643 685 650 570 515 396 403 315 286 265
Nemesvid 1555 1670 1724 1672 1861 1855 1945 1831 1861 1556 1268 1288 991 884 801
Balatonszentgyörgy 846 910 1098 1346 1371 1346 1363 1390 1411 1369 1416 1414 1692 1656 1647
Nemeskisfalud 349 304 334 301 320 292 281 285 295 235 195 203 100 60 132
Somogyacsa 1185 1210 1270 1248 1310 1298 1265 1145 1130 977 728 773 366 247 177
Kisgyalán 447 455 474 462 458 453 446 439 450 444 385 387 301 255 212
Iharosberény 1752 1835 1923 1878 1934 1811 1839 1913 1884 1746 1587 1637 1454 1381 1335
Patosfa 559 673 677 691 700 714 704 770 799 671 526 544 374 314 255
Drávagárdony 309 355 361 406 381 324 310 332 325 286 219 232 180 163 145
Visz 285 359 366 342 300 301 345 318 342 465 398 405 264 221 208
Hollád 583 673 774 825 797 836 824 796 821 720 620 630 399 331 257
Nikla 1127 1168 1245 1181 1438 1371 1423 1464 1363 1205 1055 1085 862 747 783
Ráksi 596 715 705 737 797 755 800 792 777 661 565 569 491 510 469
Alsóbogát 327 266 302 303 319 330 345 339 396 558 499 498 338 288 270
Csombárd 375 391 403 374 432 467 425 395 457 458 411 412 327 314 271
Kaszó 168 183 216 234 396 420 435 434 413 396 332 327 176 144 112
Karád 2986 3205 3350 3232 3470 3363 3484 3486 3517 3141 2754 2776 2012 1792 1610
Fiad 373 386 462 397 439 466 397 430 494 458 334 339 225 185 168
Lábod 1988 2077 2286 2477 2532 2307 2405 2248 2253 2333 2205 2220 2341 2227 2037
Somogyegres 577 592 559 548 518 510 582 595 588 612 509 509 310 238 205
Gálosfa 818 861 755 772 774 797 778 757 851 730 623 630 355 304 256
Ságvár 1491 1489 1540 1551 1608 1599 1596 1664 1763 1557 1532 1570 1663 1764 1820
Porrog 673 696 693 717 672 670 656 629 600 526 493 506 293 247 237
Polány 748 766 908 929 935 851 953 889 920 768 604 610 354 230 241
Kadarkút 1844 1799 1808 2003 2168 2365 2744 2782 2932 2960 2664 2673 2834 2727 2625
Balatonszárszó 849 881 890 870 1040 1039 1449 1954 1707 1836 1823 1894 1980 2000 2010
Bélavár 640 652 766 753 900 818 838 882 889 795 737 769 574 473 399
Pogányszentpéter 596 578 709 785 733 750 706 743 772 724 640 647 521 517 502
Szenna 1039 986 1185 1170 1145 911 953 854 807 816 774 782 667 723 733
Bábonymegyer 1422 1330 1353 1363 1448 1550 1523 1511 1522 1414 1265 1286 945 939 868
Kisbajom 957 964 1034 916 899 831 891 893 891 773 628 643 487 442 427
Nagyberki 1441 1438 1379 1577 1466 1396 1474 1446 1554 1416 1433 1421 1535 1562 1487
Taszár 780 801 811 759 788 763 811 921 794 1546 2234 2241 2093 2086 1993
Péterhida 536 626 619 604 596 600 523 556 565 540 454 437 220 199 148
Szulok 1761 1860 1909 1774 1696 1681 1797 1666 2034 1609 1244 1244 828 741 679
Kaposújlak 474 515 521 540 559 539 520 521 574 632 688 703 688 659 712
Tab 2303 2271 2474 2469 3176 3236 3681 4251 3960 4265 3922 3970 5125 5033 4642
Balatonkeresztúr 680 751 832 996 924 867 1084 1219 1249 1349 1533 1561 1631 1568 1661
Gadány 604 751 813 900 920 937 941 897 872 807 604 609 391 358 355
Szorosad 410 410 394 386 401 393 378 340 372 283 202 203 151 122 109
Somogyszil 2601 2763 2672 2700 2577 2297 2168 2078 1974 1657 1410 1441 924 847 753
Istvándi 1336 1297 1327 1361 1189 1014 1012 1171 1249 1049 913 930 674 648 653
Fonyód 417 481 737 940 1142 1380 1617 2097 2612 3262 3957 3918 5022 5019 4994
Tótújfalu 638 614 605 654 638 629 617 635 603 568 496 502 325 276 210
Somogytúr 701 686 797 691 912 842 959 995 975 820 672 685 430 425 441
Somogyszentpál 1735 1706 1807 1751 1693 1556 1702 1676 1557 1472 1269 1289 966 818 851
Zselicszentpál 477 512 583 600 567 574 566 510 468 443 387 389 397 408 401
Somogygeszti 760 840 996 984 1093 1041 1104 1208 1191 1124 948 943 600 561 493
Juta 809 959 945 983 981 889 949 966 987 961 920 938 1043 1183 1224
Ötvöskónyi 983 1124 1108 1137 1192 1192 1291 1256 1319 1335 1321 1278 931 922 955
Balatonszabadi 2219 2136 2071 2157 2392 2303 2385 2451 2704 2438 2439 2481 2693 2896 2988
Buzsák 1934 2036 2271 2195 2295 2476 2553 2549 2565 2597 2474 2544 1839 1506 1376
Szabás 974 903 945 984 897 909 886 909 853 863 817 791 589 625 585
Öreglak 1079 1246 1295 1367 1385 1584 1626 1657 1813 1867 1968 1974 1732 1740 1532
Cserénfa 369 436 497 559 560 475 453 458 419 407 363 365 281 248 219
Nyim 452 489 459 450 476 530 519 527 503 415 365 374 307 310 289
Kára 251 289 294 269 292 302 303 284 283 228 150 157 90 67 54
Porrogszentkirály 791 828 823 819 813 756 777 737 716 658 570 588 405 370 316
Somogyjád 1088 1191 1197 1213 1244 1174 1304 1351 1685 1756 1779 1829 1645 1620 1663
Rinyakovácsi 415 429 447 353 407 419 400 362 349 356 290 305 169 176 149
Heresznye 546 528 693 726 715 810 763 741 748 655 532 563 356 303 274
Patca 245 205 213 228 220 195 205 171 175 141 116 118 60 71 53
Lulla 279 292 323 318 477 569 404 654 638 566 415 420 268 245 185
Böhönye 2092 2141 2210 2613 2880 3092 3203 3388 3612 3809 3215 3252 2638 2509 2370
Szabadi 491 550 555 591 589 530 571 570 554 552 468 475 367 334 282
Siójut 366 398 377 400 406 501 465 486 441 428 442 445 430 541 608
Zimány 522 579 570 656 632 617 642 725 746 684 662 668 581 640 630
Háromfa 1693 1654 1784 1746 1957 1807 1667 1680 1633 1619 1293 1306 926 862 834
Lad 1170 1212 1076 1141 1242 1153 1167 1100 1216 1143 1017 1024 789 680 599
Kapoly 1030 1038 1082 970 1020 1048 1136 1151 1225 1305 1050 1086 867 780 689
Drávatamási 651 627 606 597 670 508 501 508 498 460 457 478 420 390 398
Kéthely 2496 2635 2921 3202 3362 3351 3295 3375 3311 3611 3117 3123 2564 2474 2384
Kazsok 573 630 674 561 541 565 547 527 590 530 467 482 368 362 351
Szentgáloskér 873 1039 1065 1007 1136 1122 1099 1074 1172 1135 855 870 657 608 571
Lakócsa 1155 1165 1179 1079 1169 1025 1117 1013 1086 1008 824 855 648 586 588
Ádánd 1695 1630 1638 1548 1608 1765 1984 2027 2029 2054 2119 2176 2127 2254 2170
Gamás 1713 2063 2078 2025 2021 1946 2027 2112 2208 1898 1512 1535 960 895 840
Somogyzsitfa 986 1085 1239 1164 1192 1138 1156 1152 1220 1248 1083 1151 767 664 614
Szólád 975 992 959 1107 1129 1029 1034 1026 1119 1113 989 1005 728 602 526
Kaposgyarmat 215 221 216 217 275 225 244 220 222 222 151 153 132 124 93
Kötcse 1526 1605 1477 1524 1611 1394 1161 1192 1305 1155 970 980 633 541 496
Zákány 592 714 783 842 1367 1954 1907 1886 1979 1501 1440 1490 1402 1332 1194
Görgeteg 1008 1017 1033 1076 1519 1589 1855 1849 1909 1803 1730 1726 1260 1216 1142
Kutas 1395 1266 1289 1343 1462 1449 1524 1609 1719 1886 1732 1742 1628 1604 1475
Pamuk 410 455 552 548 553 527 549 539 598 604 490 509 319 281 251
Bedegkér 1340 1412 1507 1380 1504 1437 1326 1510 1479 1225 1035 1039 648 548 457
Sántos 590 664 708 723 692 604 614 509 527 576 598 602 609 593 559
Bodrog 439 460 430 429 563 710 775 787 820 866 664 680 450 503 423
Kisasszond 415 400 466 395 472 400 385 349 395 350 265 262 174 164 173
Teleki 500 473 513 473 467 495 464 475 489 411 423 412 260 203 201
Babócsa 1754 2251 2443 2627 2852 2945 2855 2891 2511 2449 2207 2315 1925 1891 1676
Bakháza 15 83 114 67 206 389 438 456 501 412 305 326 238 254 181
Kaposszerdahely 288 319 238 425 587 646 662 682 666 652 696 700 847 973 1022
Zala 620 655 609 582 655 590 615 549 572 496 434 438 315 288 260
Pusztaszemes 280 383 395 466 471 488 545 604 674 648 534 547 412 420 361
Nemesdéd 1228 1402 1447 1381 1505 1561 1758 1797 1614 1452 1202 1251 870 757 754
Sávoly 953 1068 1122 1056 1073 1063 1006 1068 1135 1093 878 900 704 564 536
Szenyér 855 942 1001 1020 1046 1008 1060 964 974 967 795 805 390 325 340
Gölle 1997 2207 2290 2363 2374 2368 2216 2080 2206 2187 1864 1910 1372 1189 1030
Szenta 912 1026 1111 1165 1172 1007 1052 963 912 915 811 825 525 465 426
Kálmáncsa 1229 1266 1191 1415 1410 1415 1504 1507 1622 1442 1202 1231 761 708 675
Jákó 521 473 639 648 798 873 872 848 813 829 772 783 741 714 663
Zics 748 753 906 867 1013 951 938 888 968 871 694 706 467 443 370
Potony 489 612 700 760 781 743 661 699 739 650 537 543 343 307 224
Balatonendréd 1507 1666 1655 1542 1654 1721 1693 1751 1689 1656 1456 1500 1366 1389 1391
Ordacsehi 1215 1102 1102 1157 1115 1083 1150 1151 1169 1178 1104 1103 873 823 823
Tikos 232 271 277 288 303 304 323 304 303 258 198 198 159 132 123
Libickozma 568 614 656 751 900 905 1055 1039 1023 815 517 518 85 48 36
Balatonszemes 567 642 711 717 841 838 1011 1216 1488 1737 1778 1859 1717 1749 1982
Patalom 201 180 193 226 304 313 299 339 399 360 304 305 360 378 342
Ecseny 1035 1025 963 1057 1005 1010 1075 1050 1150 957 771 788 410 316 218
Hetes 1029 1142 1189 1116 1070 997 1046 1083 1194 1162 1068 1078 1030 1141 1172
Nagyatád 4049 4496 4981 5353 5784 5894 6617 7063 6934 8856 10375 10426 13179 12090 11272
Kisbárapáti 983 1097 1180 1151 1155 1143 1183 1197 1254 1121 866 892 590 576 432
Nagyszakácsi 1350 1436 1739 1822 1928 1859 1903 1813 1778 1371 1036 1086 636 525 432
Kereki 582 589 559 509 470 503 565 593 640 636 605 608 571 562 552
Hajmás 501 529 494 440 429 419 396 344 352 322 318 322 265 262 241
Gyékényes 2052 2203 2205 2239 2427 2487 2584 2205 2168 2005 1807 1851 1355 1058 1054
Várda 396 465 498 465 517 494 615 644 680 684 634 648 549 553 464
Hedrehely 1248 1261 1258 1302 1161 1141 1227 1196 1225 1006 872 859 617 548 433
Csurgó 4195 4418 4881 5137 5773 5754 5956 5883 5897 5390 5449 5521 5845 5723 5307
Inke 1735 1886 2168 2462 2437 2366 2351 2243 2269 1978 1719 1753 1354 1340 1246
Hács 756 817 942 949 1073 1091 1125 1147 1244 1099 884 886 545 415 399
Kaposhomok 421 453 477 509 539 540 524 479 524 445 452 458 310 416 484
Csoma 545 562 573 553 538 598 617 614 651 646 641 649 549 501 442
Barcs 3339 4938 7054 8496 9658 9043 9459 10088 8993 8670 9143 9203 12252 11998 11340
Komlósd 495 481 478 461 438 530 398 448 422 367 346 348 239 210 173
Somogysimonyi 328 300 290 286 272 278 250 266 262 230 190 195 117 83 73
Vörs 1086 1040 1026 1078 1005 980 921 898 932 887 800 819 569 498 440
Kelevíz 320 322 352 406 431 431 473 474 470 444 376 383 335 345 332
Gadács 368 399 429 480 433 431 448 459 455 315 261 270 160 132 100
Iharos 1017 1064 1183 1152 1119 972 1049 932 976 880 826 841 640 519 507
Darány 1698 1477 1443 1449 1439 1344 1437 1577 1404 1330 1199 1212 1080 1031 970
Nagybajom 4294 4260 4642 5064 5011 4828 5198 5069 4894 4402 3882 3938 3454 3525 3375
Szentborbás 291 311 458 412 436 384 385 340 360 297 260 265 159 136 123
Balatonlelle 1308 1229 1250 1331 1601 1724 2274 2741 3157 3694 4419 4241 4919 4901 5405
Miklósi 613 679 765 730 793 755 828 813 834 693 518 541 319 259 224
Somogysámson 1236 1272 1370 1408 1366 1271 1256 1168 1281 1331 1230 1263 910 819 783
Pusztakovácsi 1331 1223 1286 1264 1408 1527 1633 1580 1794 1707 1413 1452 955 890 903
Igal 1931 2190 2076 2152 2089 2169 2214 2375 2467 2040 1813 1812 1440 1305 1230
Magyaregres 589 677 700 826 780 771 790 719 779 739 671 667 559 592 642
Somogyszob 1341 1554 1587 1756 1733 1725 1850 1882 2015 2257 2142 2157 1879 1785 1644
Siófok 3897 4367 4533 4643 5216 5671 7158 8556 10009 13189 17315 16246 22173 22386 25446
Lengyeltóti 1955 2336 2461 2571 2739 2599 2611 2764 3091 3407 3403 3344 3415 3366 3159
Somogyvár 1846 2180 2230 2461 2610 2741 2440 2442 2830 2760 2498 2513 1841 1935 1789
Kaposvár 10210 13493 16640 22845 28955 34314 37339 37710 37945 47945 58553 57263 70354 65600 64201
Porrogszentpál 212 195 271 242 231 233 246 243 226 175 179 189 118 104 89
Osztopán 936 967 1075 1294 1345 1291 1286 1293 1435 1456 1245 1268 920 877 844
Mike 1116 1314 1279 1300 1263 1404 1677 1536 1856 1499 1182 1169 745 694 661
Somogyudvarhely 1562 1646 1735 1885 2047 2056 2196 2231 2185 2011 1782 1828 1370 1198 1084
Rinyaújnép 402 433 294 324 323 309 349 321 325 258 194 204 83 70 51
Bárdudvarnok 1960 1877 1957 2172 2464 2534 2642 2410 2528 2546 2071 2065 1211 1200 1141
Vése 1480 1662 1762 1925 2087 1956 1854 1766 1864 1722 1378 1385 965 972 786
Mosdós 1071 1076 1050 1142 1117 1009 918 996 879 976 1196 910 846 1097 983
Fonó 558 653 681 674 629 659 783 673 706 672 624 639 426 369 279
Tarany 2021 2339 2250 2349 2327 2281 2112 2138 2139 1874 1694 1721 1357 1283 1227
Rinyaújlak 458 507 509 561 638 578 542 622 678 632 601 617 423 344 276
Kiskorpád 464 493 594 728 799 971 980 952 1057 1091 1072 1079 902 956 901
Somogymeggyes 294 310 285 294 202 345 716 807 992 1030 842 872 654 615 513
Nagycsepely 991 952 949 964 833 876 847 894 864 809 682 703 527 425 365
Csákány 809 851 861 758 781 794 866 853 887 750 651 666 418 304 257
Balatonberény 1078 1081 1249 1341 1419 1394 1405 1361 1400 1457 1364 1424 1220 1210 1156
Hosszúvíz 163 168 178 242 227 282 325 343 317 287 190 192 61 68 45
Somogydöröcske 1093 1213 1182 981 842 772 818 748 752 547 372 410 235 185 149
Büssü 1095 1072 1074 975 951 995 944 832 837 751 649 658 527 481 412
Somodor 714 818 794 908 980 1090 1047 1132 1126 1008 725 745 471 445 414
Balatonfenyves 99 104 120 174 244 349 413 690 820 2367 2387 2376 2011 1843 2024
Látrány 1300 1285 1280 1251 1281 1287 1498 1488 1512 1466 1418 1455 1362 1436 1367
Marcali 6094 6509 6733 7359 7968 7927 8363 8461 8225 9630 9894 9850 13070 12700 11840
Csömend 300 362 370 419 431 408 455 476 492 494 433 436 367 345 311
Zselickislak 523 553 602 631 665 631 617 572 497 500 411 420 314 357 323
Zákányfalu 253 304 333 369 321 224 338 351 345 759 752 767 662 626 573
Edde 440 359 407 387 359 335 396 449 481 457 393 405 250 242 193
Hencse 463 475 517 517 566 628 620 666 621 700 572 576 465 417 339
Segesd 2764 3029 3257 3281 3535 3596 3643 3473 3609 4050 3433 3485 2778 2674 2616
Zamárdi 790 868 821 847 905 999 1323 1800 2259 2324 2526 2609 2100 2228 2579
Gyugy 759 766 748 732 718 728 757 692 742 669 571 580 301 278 261
Nagykorpád 1247 1240 1247 1505 1416 1363 1251 1232 1192 1059 914 925 670 629 632
Somogyvámos 1115 1137 1242 1250 1286 1426 1381 1343 1343 1233 970 1003 739 820 800
Szentbalázs 380 427 421 469 452 407 439 422 417 451 416 424 325 350 333
Csurgónagymarton 545 530 576 573 565 545 548 518 467 417 352 358 212 223 160
Újvárfalva 388 416 510 454 639 629 730 731 749 685 645 665 381 398 312
Csököly 2004 1993 1878 1786 1721 1615 1729 1664 1627 1581 1445 1458 1168 1114 1097
Vízvár 1204 1294 1471 1531 1539 1480 1520 1500 1481 1269 1126 1134 812 708 589
Somogyaracs 424 411 450 453 428 426 460 447 456 434 372 380 233 247 210
Szilvásszentmárton 355 333 356 402 365 339 340 318 292 249 249 249 194 228 211
Torvaj 575 577 688 699 852 861 1061 747 773 646 571 570 359 325 263
Varászló 476 463 499 459 479 541 448 482 498 443 400 414 221 183 141
Kercseliget 1161 1154 1271 1341 1467 1391 1358 1333 1181 1030 845 873 515 463 433
Szántód 138 155 146 143 171 193 72 240 259 542 508 518 498 526 621
Bonnya 863 910 913 881 935 929 983 1057 931 731 617 621 359 334 273
Orci 439 445 434 452 470 435 483 454 505 493 491 499 503 514 572
Somogycsicsó 447 438 540 689 756 777 729 728 765 511 467 472 238 227 177
Homokszentgyörgy 1033 1217 1305 1464 1482 1613 1673 1718 1824 1945 1621 1616 1313 1274 1157
Pálmajor 15 15 16 18 23 142 214 398 442 570 520 516 310 309 363
Kastélyosdombó 524 475 571 654 601 559 638 595 580 539 440 430 349 321 221
Nagyveleg 771 916 987 986 1011 948 887 888 930 1012 945 949 650 709 667
Pusztavám 1693 1915 2130 2283 2350 2442 2521 2584 2646 3046 3036 3039 2338 2517 2536
Mór 8292 8755 9309 10206 10654 10522 10032 10123 9997 11479 12066 12032 15030 14826 14221
Isztimér 1677 1752 1718 1592 1482 1344 1321 1297 1512 1352 1215 1167 922 987 994
Bodajk 2019 2195 2022 1982 1955 1907 2139 2374 2570 4068 4182 4178 3883 4058 4111
Söréd 463 437 486 448 404 386 429 433 394 481 472 477 392 434 508
Balinka 532 592 630 620 578 503 727 813 914 1630 1494 1507 1006 949 944
Bakonycsernye 2169 2223 2321 2249 2109 2343 2852 3126 3223 3780 3799 3904 3227 3228 3137
Etyek 2468 2952 3239 3469 3729 3858 4004 4033 3105 3473 3495 3484 3172 3505 4102
Felcsút 1046 1133 1207 1196 1312 1442 1513 1625 1325 1640 1616 1625 1554 1680 1791
Tabajd 1564 1641 1529 1501 1446 1410 1372 1445 1341 1159 1181 1159 975 938 945
Újbarok 440 466 539 478 489 471 539 556 403 449 400 398 353 346 426
Vértesacsa 2020 2334 2572 2398 2491 2749 2700 2720 2525 2161 2042 2094 1667 1749 1789
Óbarok 433 473 528 540 466 507 595 562 799 961 1044 1034 707 789 775
Gyúró 1324 1471 1501 1351 1338 1206 1213 1196 1299 1254 1208 1214 1078 1205 1227
Alcsútdoboz 2155 2246 2347 2331 2261 2326 2204 2022 2102 2044 1954 1966 1427 1539 1417
Kápolnásnyék 1519 1665 1761 2028 2120 2311 2562 2632 2587 2763 3003 2965 2968 3181 3550
Martonvásár 1940 2111 2095 2453 2578 2807 3154 3032 3126 3836 4073 4045 4304 5120 5562
Baracska 2046 1764 1917 1955 1997 2122 2100 2048 2138 2481 2794 2802 2502 2729 2710
Ráckeresztúr 1465 1498 1630 1846 2142 2207 2591 2586 2659 2880 2851 2861 2769 3181 3272
Kajászó 1430 1375 1351 1273 1228 1200 1248 1245 1200 1184 1109 1120 929 998 1037
Vál 2551 2873 3017 2800 3100 3226 2898 2778 2828 2696 2488 2463 2089 2325 2451
Tordas 1004 1089 1242 1450 1433 1360 1484 1205 1293 1501 1375 1360 1363 1727 1964
Nagybörzsöny 1621 1658 1762 1762 1907 1873 1842 1739 1762 1679 1348 1403 919 885 804
Zebegény 588 704 685 680 791 929 891 881 1089 1341 1231 1214 1105 1194 1276
Letkés 826 834 992 960 898 972 1056 989 1072 1076 1144 1141 1117 1209 1155
Ipolydamásd 468 496 564 649 604 688 680 737 718 697 659 633 398 379 356
Szob 1456 1633 2038 1909 1969 2040 3486 2150 2322 2546 2841 2840 2743 2965 2806
Kóspallag 428 368 508 607 643 782 886 1014 982 1022 1063 1025 760 791 755
Márianosztra 888 1172 1494 1548 1468 1767 1476 1554 1392 1193 1372 1380 925 925 867
Becske 1026 781 947 937 943 1006 1037 1084 1139 1021 954 1002 747 645 592
Kétbodony 529 483 489 539 531 635 672 642 664 710 664 668 578 538 465
Pusztaberki 204 180 202 177 240 294 282 234 266 270 220 224 132 122 128
Szanda 703 768 812 916 941 981 1229 1322 1471 1451 1389 1426 896 737 664
Szente 358 313 332 385 424 460 491 484 570 598 545 584 440 376 355
Magyarnándor 796 654 745 803 842 872 902 1004 1103 1216 1195 1209 1352 1263 1181
Horpács 337 262 265 260 297 359 368 402 368 355 368 391 220 191 171
Debercsény 148 108 102 115 155 167 183 190 200 222 249 254 153 102 79
Szécsénke 423 344 362 333 355 452 404 415 441 458 425 437 324 276 205
Romhány 1674 1639 1749 1822 1962 2003 2095 2196 2278 2267 2265 2302 2375 2419 2172
Mohora 887 747 797 875 753 941 1198 1273 1193 1249 1275 1298 1021 988 952
Kisecset 231 180 207 233 259 360 466 488 467 501 442 468 289 220 171
Csesztve 618 548 637 731 773 771 791 824 865 848 716 721 429 333 322
Cserhátsurány 755 684 698 890 1045 1044 1071 1150 1219 1163 1256 1264 1001 994 877
Iliny 300 178 186 214 264 248 261 283 308 352 327 344 222 198 163
